"ID_BB_GLOBAL","FIELD","VALUE","SOURCE","TSTAMP"
"BBG000037004","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000037763","NAME","CENCOSUD SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG000037763","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000037HP0","NAME","BICECORP SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG000037HP0","CPN","6.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003C179","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003C179","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003D267","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003D267","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003GWY7","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003GWY7","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003H0N8","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003H0N8","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003H673","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003H673","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HBF3","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HBF3","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HSM8","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HSM8","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HVT4","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003HVT4","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003J056","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003J056","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003KXX1","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003KXX1","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003LL02","NAME","PREFERRED TERM SECS XIX","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003LL02","CPN","1.383880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003MKK1","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003MKK1","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003SPJ6","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003SPJ6","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003SZD0","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003SZD0","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003V8H2","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003V8H2","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003VMC6","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003VMC6","CPN","7.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003VRP1","NAME","C8 CAPITAL SPV LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003VRP1","CPN","4.602500","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003WMV4","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003WMV4","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003X0J5","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003X0J5","CPN",".533880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003X988","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003X988","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003YJX7","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003YJX7","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003YS21","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003YS21","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZF19","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZF19","CPN",".583880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZK36","NAME","ENEL AMERICAS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZK36","CPN","5.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZT73","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZT73","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZW12","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00003ZW12","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000401C4","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000401C4","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000040HH4","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000040HH4","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000040LQ5","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG000040LQ5","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041829","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041829","CPN","6.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041DJ0","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041DJ0","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041HY4","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000041HY4","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000422G6","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000422G6","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000426F8","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000426F8","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000042CC8","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000042CC8","CPN",".583880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000042HC7","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000042HC7","CPN","7.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000432H4","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000432H4","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000043J69","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000043J69","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000457L6","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000457L6","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000045VF0","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000045VF0","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000466Y3","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000466Y3","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000046ZB4","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000046ZB4","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004DS95","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004DS95","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004DVP0","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004DVP0","CPN",".813880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004F6K8","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004F6K8","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004FX74","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004FX74","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004GMX8","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004GMX8","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004HKR8","NAME","METROGAS S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004HKR8","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004L3D6","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004L3D6","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004NQD3","NAME","BANCO DEL DESARROLLO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004NQD3","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004PBJ8","NAME","PREFERRED TERM XXII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004PBJ8","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004Q0N6","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004Q0N6","CPN",".833880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004R260","NAME","PREFERRED TERM SECS XXVI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004R260","CPN",".743880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004T9W4","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004T9W4","CPN",".803880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004TRY2","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00004TRY2","CPN",".803880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051461","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051461","CPN",".670500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051BD7","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051BD7","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051D25","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051D25","CPN",".670500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051GF4","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051GF4","CPN",".770500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051S95","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051S95","CPN",".770500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051T02","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051T02","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051YL8","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051YL8","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051ZG1","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051ZG1","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051ZQ0","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000051ZQ0","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000527T8","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000527T8","CPN","6.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000527Y2","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000527Y2","CPN","6.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052BQ2","NAME","PREFERRED TERM SECS XIX","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052BQ2","CPN","1.383880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052CZ0","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052CZ0","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052J76","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052J76","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052JG6","NAME","BANCO DE CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052JG6","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052JX7","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000052JX7","CPN",".770500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000053245","NAME","PATR AUT AGUA 2008-1","corp_pdf.diff",2021-05-12 14:33:15
"BBG000053245","CPN","8.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000545Y4","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000545Y4","CPN",".563880","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000549C0","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000549C0","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054SH3","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054SH3","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054V13","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054V13","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054Y44","NAME","PREFERRED TERM SECS LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054Y44","CPN","9.740000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054YD4","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054YD4","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054YF2","NAME","PREFERRED TERM SECS LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG000054YF2","CPN","9.740000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055B07","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055B07","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055HW9","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055HW9","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055RZ4","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000055RZ4","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000560R1","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000560R1","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000563S4","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000563S4","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000056CK2","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000056CK2","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000056GR6","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000056GR6","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000572T4","NAME","US CAPITAL FUNDING III","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000572T4","CPN","1.720500","corp_pdf.diff",2021-05-12 14:33:15
"BBG000057492","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000057492","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000579B8","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000579B8","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG000057DJ1","NAME","BANCO SANTANDER-CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000057DJ1","CPN","5.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000059PT1","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG000059PT1","CPN","1.333880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005B2Q2","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005B2Q2","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005B8D3","NAME","SCOTIABANK SUD AMERICANO","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005B8D3","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005BBS0","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005BBS0","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005DMX8","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005DMX8","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005FD57","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005FD57","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005FDV8","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005FDV8","CPN","6.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G1S7","NAME","BANCO SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G1S7","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G2H7","NAME","COLBUN SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G2H7","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G2Q7","NAME","BANCO SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G2Q7","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G9Q2","NAME","MM COMMUNITY FNDG III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005G9Q2","CPN","2.256380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005GD47","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005GD47","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005GT51","NAME","TRANSA SECURITIZADORA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005GT51","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005HW26","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005HW26","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005K3C5","NAME","PREFERRED TERM SECS XXI","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005K3C5","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005K7N4","NAME","MM COMMUNITY FNDG III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005K7N4","CPN","2.256380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005S1J4","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005S1J4","CPN",".735630","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005T2P4","NAME","COLBUN SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005T2P4","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005TMD3","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005TMD3","CPN",".913880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005V4G7","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005V4G7","CPN","2.283880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005V7M3","NAME","PREFERRED TERM XXIII","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005V7M3","CPN","1.783880","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005Y0F3","NAME","PREFERRED TERM SECS IV","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005Y0F3","CPN","2.440000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005YHD8","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005YHD8","CPN","5.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005Z6H7","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00005Z6H7","CPN",".735630","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000629R4","NAME","SANTANDER SECURITIZADORA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000629R4","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000062VS4","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG000062VS4","CPN",".925630","corp_pdf.diff",2021-05-12 14:33:15
"BBG000063HM0","NAME","SANTANDER SECURITIZADORA","corp_pdf.diff",2021-05-12 14:33:15
"BBG000063HM0","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000064N91","NAME","ORESUNDSKONSORTIET","corp_pdf.diff",2021-05-12 14:33:15
"BBG000064N91","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000066WJ8","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG000066WJ8","CPN",".925630","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000676Y7","NAME","SANTANDER SECURITIZADORA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000676Y7","CPN","7.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000683Z2","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000683Z2","CPN","1.176380","corp_pdf.diff",2021-05-12 14:33:15
"BBG000068F12","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG000068F12","CPN","1.176380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B422","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B422","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B4T3","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B4T3","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B645","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006B645","CPN","1.276380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006BJL8","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006BJL8","CPN","1.825630","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006C092","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006C092","CPN","1.276380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006DLD0","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006DLD0","CPN","1.276380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006F3G5","NAME","I-PREFERRED TERM SEC III","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006F3G5","CPN","1.276380","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006GYB1","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006GYB1","CPN","1.825630","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006HFP6","NAME","BANCO SANTANDER-CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006HFP6","CPN","4.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006KPL4","NAME","EMP DE TRANSPORTE DE P M","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006KPL4","CPN","5.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006LMJ3","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006LMJ3","CPN","1.825630","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006LTT7","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006LTT7","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006P1B3","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006P1B3","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006P436","NAME","US CAPITAL FUNDING II","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006P436","CPN","1.825630","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006PB30","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006PB30","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006YHK8","NAME","PRETSL VII COMBINATION","corp_pdf.diff",2021-05-12 14:33:15
"BBG00006YHK8","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000705V7","NAME","AES GENER SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000705V7","CPN","4.100000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000072T89","NAME","METROGAS S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG000072T89","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000730M5","NAME","METROGAS S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG0000730M5","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000073T24","NAME","EMPRESAS GASCO SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG000073T24","CPN","7.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074446","NAME","EMP DE TRANSPORTE DE P M","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074446","CPN","5.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074561","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074561","CPN","5.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074M91","NAME","BBVA CHILE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG000074M91","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000075R44","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG000075R44","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG000076CD6","NAME","BANCO DEL ESTADO -CHILE","corp_pdf.diff",2021-05-12 14:33:15
